T,F
0.0,0.0
0.0050000000000000044,0.256568909
0.010000000000000009,1.4868240350000002
0.015000000000000013,3.8225708000000003
0.020000000000000018,5.418716431
0.024999999999999967,6.677513122
0.02999999999999997,7.663391112999999
0.034999999999999976,8.261116027
0.03999999999999998,8.714988708
0.044999999999999984,9.039134979
0.04999999999999999,9.201446533
0.05499999999999999,9.187519072999999
0.06,9.173175812
0.065,9.179550170999999
0.07,9.076557159
0.07500000000000001,9.053318024
0.08000000000000002,9.038368225
0.08500000000000002,9.050754547
0.08999999999999997,9.035884857
0.09499999999999997,8.960273743
0.09999999999999998,8.844787598
0.10499999999999998,8.7397995
0.10999999999999999,8.630653381
0.11499999999999999,8.519393920999999
0.12,8.405994415
0.125,8.282165527
0.13,8.170879364
0.135,8.038635253999999
0.14,7.908443451
0.14500000000000002,7.750965118
0.14999999999999997,7.5788154599999995
0.15499999999999997,7.417186737
0.15999999999999998,7.259735108
0.16499999999999998,7.1127777089999995
0.16999999999999998,6.978401184
0.175,6.82939148
0.18,6.640411375999999
0.185,6.495567320999999
0.19,6.34651947
0.195,6.207969665999999
0.2,6.061042785
0.20500000000000002,5.905700683999999
0.21000000000000002,5.746170043999999
0.21500000000000002,5.592918396
0.22000000000000003,5.4606628409999995
0.22500000000000003,5.3200531
0.23000000000000004,5.177314758
0.23500000000000004,5.026191711
0.24000000000000005,4.879241942999999
0.24499999999999994,4.742790222
0.24999999999999994,4.589561462
0.25499999999999995,4.453125
0.25999999999999995,4.325088501
0.26499999999999996,4.178138733
0.26999999999999996,4.04799652
0.27499999999999997,3.896873474
0.27999999999999997,3.745704651
0.285,3.5945739740000002
0.29,3.41191864
0.295,3.288085938
0.3,3.160064697
0.305,3.025733948
0.31,2.857795716
0.315,2.721389771
0.32,2.6038665770000002
0.325,2.488410949
0.33,2.360366821
0.335,2.242820739
0.34,2.129455567
0.34500000000000003,2.020294189
0.35000000000000003,1.902732849
0.35500000000000004,1.8040618890000002
0.36000000000000004,1.718002319
0.36500000000000005,1.615150452
0.36999999999999994,1.545799255
0.37499999999999994,1.447135925
0.37999999999999995,1.3547973629999999
0.38499999999999995,1.2875900269999998
0.38999999999999996,1.220428467
0.39499999999999996,1.1406326290000002
0.39999999999999997,1.0587158200000002
0.40499999999999997,1.025146485
0.41,1.012565612
0.415,0.9915542599999999
0.42,0.955871582
0.425,0.93068695
0.43,0.9075546259999999
0.435,0.886573792
0.44,0.8635025019999999
0.445,0.8634948729999999
0.45,0.871917725
0.455,0.8992004400000001
0.46,0.913841247
0.465,0.9138031000000001
0.47000000000000003,0.886505126
0.47500000000000003,0.85294342
0.48000000000000004,0.831939697
0.48500000000000004,0.829856872
0.49000000000000005,0.804618835
0.49499999999999994,0.806739807
0.49999999999999994,0.819335937
0.5049999999999999,0.777290344
0.51,0.792007446
0.5149999999999999,0.785697937
0.52,0.73740387
0.5249999999999999,0.67654419
0.53,0.640869141
0.5349999999999999,0.596778869
0.54,0.546394348
0.5449999999999999,0.508605957
0.55,0.47290039100000003
0.5549999999999999,0.45397186300000003
0.56,0.42035675000000006
0.565,0.39723205500000003
0.5700000000000001,0.380386353
0.575,0.36359405499999997
0.5800000000000001,0.357246399
0.585,0.319419861
0.5900000000000001,0.308952332
0.595,0.292190552
0.6000000000000001,0.275428772
0.605,0.252357483
0.6100000000000001,0.193542481
0.615,0.176773071
0.6199999999999999,0.17888641300000002
0.625,0.17262268000000003
0.6299999999999999,0.162109375
0.635,0.14532470600000003
0.6399999999999999,0.126403808
0.645,0.113769532
0.6499999999999999,0.10742950400000001
0.655,0.09691619800000001
0.6599999999999999,0.08220672600000001
0.665,0.069587708
0.6699999999999999,0.06536102299999999
0.675,0.065315246
0.6799999999999999,0.05692291199999999
0.6849999999999998,0.056907653
0.69,0.056907653
0.6949999999999998,0.04850768999999999
0.7,0.03589630099999999
0.7049999999999998,0.04428863499999999
